eventName,year,categoryName,characterName,isWinner,isMultifilm,nomineeIds,nomId,filmId,name,surname,placeName,stateName,dateOfBirth,raceName,religionName,sexualOrientationName,nominationName,movieName,bioURL
12,1939,Directing,,False,False,nm0001008,an0047463,tt0031679,Frank,Capra,Bisacquino, Sicily,1897-05-18,White,Roman Catholic,Straight,Best Director,You Can't Take It with You,http://www.nndb.com/people/459/000032363/
19,1946,Directing,,False,False,nm0001008,an0047595,tt0038650,Frank,Capra,Bisacquino, Sicily,1897-05-18,White,Roman Catholic,Straight,Best Director,It Happened One Night,http://www.nndb.com/people/459/000032363/
19,1946,Directing,,False,False,nm0001008,an0047595,tt0038650,Frank,Capra,Bisacquino, Sicily,1897-05-18,White,Roman Catholic,Straight,Best Director,Mr. Deeds Goes to Town,http://www.nndb.com/people/459/000032363/
19,1946,Directing,,False,False,nm0001008,an0047595,tt0038650,Frank,Capra,Bisacquino, Sicily,1897-05-18,White,Roman Catholic,Straight,Best Director,You Can't Take It with You,http://www.nndb.com/people/459/000032363/
6,1932,Directing,,False,False,nm0002030,an0052215,tt0024264,George,Cukor,New York City, New York,1899-07-07,White,Na,Gay,Best Director,My Fair Lady,http://www.nndb.com/people/373/000041250/
13,1940,Directing,,False,False,nm0002030,an0052945,tt0032904,George,Cukor,New York City, New York,1899-07-07,White,Na,Gay,Best Director,My Fair Lady,http://www.nndb.com/people/373/000041250/
20,1947,Directing,,False,False,nm0002030,an0048680,tt0039335,George,Cukor,New York City, New York,1899-07-07,White,Na,Gay,Best Director,My Fair Lady,http://www.nndb.com/people/373/000041250/
23,1950,Directing,,False,False,nm0002030,an0055077,tt0042276,George,Cukor,New York City, New York,1899-07-07,White,Na,Gay,Best Director,My Fair Lady,http://www.nndb.com/people/373/000041250/
37,1964,Directing,,True,False,nm0002030,an0052445,tt0058385,George,Cukor,New York City, New York,1899-07-07,White,Na,Gay,Best Director,My Fair Lady,http://www.nndb.com/people/373/000041250/
7,1934,Acting,Peter Warne,True,False,nm0000022,an0056489,tt0025316,Clark,Gable,Cadiz, Oh,1901-02-01,White,Na,Straight,Best Actor,It Happened One Night,http://www.nndb.com/people/156/000027075/
8,1935,Acting,Fletcher Christian,False,False,nm0000022,an0050243,tt0026752,Clark,Gable,Cadiz, Oh,1901-02-01,White,Na,Straight,Best Actor,It Happened One Night,http://www.nndb.com/people/156/000027075/
12,1939,Acting,Rhett Butler,False,False,nm0000022,an0047443,tt0031381,Clark,Gable,Cadiz, Oh,1901-02-01,White,Na,Straight,Best Actor,It Happened One Night,http://www.nndb.com/people/156/000027075/
7,1934,Acting,Ellie Andrews,True,False,nm0001055,an0056492,tt0025316,Claudette,Colbert,Paris, France,1903-09-13,White,Na,Straight,Best Actress,It Happened One Night,http://www.nndb.com/people/935/000043806/
8,1935,Acting,Jane Everest,False,False,nm0001055,an0050249,tt0026893,Claudette,Colbert,Paris, France,1903-09-13,White,Na,Straight,Best Actress,It Happened One Night,http://www.nndb.com/people/935/000043806/
17,1944,Acting,Anne Hilton,False,False,nm0001055,an0052552,tt0037280,Claudette,Colbert,Paris, France,1903-09-13,White,Na,Straight,Best Actress,It Happened One Night,http://www.nndb.com/people/935/000043806/
7,1934,Acting,Mildred,False,False,nm0000012,an0056495,tt0025586,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Dangerous,http://www.nndb.com/people/457/000026379/
7,1934,Acting,Mildred,False,False,nm0000012,an0056495,tt0025586,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Jezebel,http://www.nndb.com/people/457/000026379/
8,1935,Acting,Joyce Heath,True,False,nm0000012,an0050247,tt0026261,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Dangerous,http://www.nndb.com/people/457/000026379/
8,1935,Acting,Joyce Heath,True,False,nm0000012,an0050247,tt0026261,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Jezebel,http://www.nndb.com/people/457/000026379/
11,1938,Acting,Julie Morrison,True,False,nm0000012,an0049851,tt0030287,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Dangerous,http://www.nndb.com/people/457/000026379/
11,1938,Acting,Julie Morrison,True,False,nm0000012,an0049851,tt0030287,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Jezebel,http://www.nndb.com/people/457/000026379/
12,1939,Acting,Judith Traherne,False,False,nm0000012,an0047448,tt0031210,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Dangerous,http://www.nndb.com/people/457/000026379/
12,1939,Acting,Judith Traherne,False,False,nm0000012,an0047448,tt0031210,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Jezebel,http://www.nndb.com/people/457/000026379/
13,1940,Acting,Leslie Crosbie,False,False,nm0000012,an0052930,tt0032701,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Dangerous,http://www.nndb.com/people/457/000026379/
13,1940,Acting,Leslie Crosbie,False,False,nm0000012,an0052930,tt0032701,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Jezebel,http://www.nndb.com/people/457/000026379/
14,1941,Acting,Regina Hubbard Giddens,False,False,nm0000012,an0056804,tt0033836,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Dangerous,http://www.nndb.com/people/457/000026379/
14,1941,Acting,Regina Hubbard Giddens,False,False,nm0000012,an0056804,tt0033836,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Jezebel,http://www.nndb.com/people/457/000026379/
15,1942,Acting,Charlotte Vale,False,False,nm0000012,an0051620,tt0035140,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Dangerous,http://www.nndb.com/people/457/000026379/
15,1942,Acting,Charlotte Vale,False,False,nm0000012,an0051620,tt0035140,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Jezebel,http://www.nndb.com/people/457/000026379/
17,1944,Acting,Fanny Trellis Skeffington,False,False,nm0000012,an0052553,tt0037094,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Dangerous,http://www.nndb.com/people/457/000026379/
17,1944,Acting,Fanny Trellis Skeffington,False,False,nm0000012,an0052553,tt0037094,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Jezebel,http://www.nndb.com/people/457/000026379/
23,1950,Acting,Margo Channing,False,False,nm0000012,an0055063,tt0042192,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Dangerous,http://www.nndb.com/people/457/000026379/
23,1950,Acting,Margo Channing,False,False,nm0000012,an0055063,tt0042192,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Jezebel,http://www.nndb.com/people/457/000026379/
25,1952,Acting,Margaret Elliot,False,False,nm0000012,an0049259,tt0045186,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Dangerous,http://www.nndb.com/people/457/000026379/
25,1952,Acting,Margaret Elliot,False,False,nm0000012,an0049259,tt0045186,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Jezebel,http://www.nndb.com/people/457/000026379/
35,1962,Acting,Jane Hudson,False,False,nm0000012,an0053649,tt0056687,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Dangerous,http://www.nndb.com/people/457/000026379/
35,1962,Acting,Jane Hudson,False,False,nm0000012,an0053649,tt0056687,Bette,Davis,Lowell, Ma,1908-04-05,White,Na,Straight,Best Actress,Jezebel,http://www.nndb.com/people/457/000026379/
8,1935,Acting,Gypo Nolan,True,False,nm0572142,an0050242,tt0026529,Victor,McLaglen,Tunbridge Wells, Kent,1883-12-11,White,Anglican/episcopalian,Straight,Best Actor,The Informer,http://www.nndb.com/people/452/000047311/
25,1952,Acting,Red Will Danaher,False,False,nm0572142,an0049265,tt0045061,Victor,McLaglen,Tunbridge Wells, Kent,1883-12-11,White,Anglican/episcopalian,Straight,Best Actor,The Informer,http://www.nndb.com/people/452/000047311/
8,1935,Directing,,False,False,nm0002031,an0050256,tt0026174,Michael,Curtiz,Budapest, Hungary,1886-12-24,White,Na,Straight,Best Director,Casablanca,http://www.nndb.com/people/676/000032580/
11,1938,Directing,,False,False,nm0002031,an0049867,tt0029870,Michael,Curtiz,Budapest, Hungary,1886-12-24,White,Na,Straight,Best Director,Casablanca,http://www.nndb.com/people/676/000032580/
11,1938,Directing,,False,False,nm0002031,an0049868,tt0030149,Michael,Curtiz,Budapest, Hungary,1886-12-24,White,Na,Straight,Best Director,Casablanca,http://www.nndb.com/people/676/000032580/
15,1942,Directing,,False,False,nm0002031,an0051635,tt0035575,Michael,Curtiz,Budapest, Hungary,1886-12-24,White,Na,Straight,Best Director,Casablanca,http://www.nndb.com/people/676/000032580/
16,1943,Directing,,True,False,nm0002031,an0049577,tt0034583,Michael,Curtiz,Budapest, Hungary,1886-12-24,White,Na,Straight,Best Director,Casablanca,http://www.nndb.com/people/676/000032580/
8,1935,Directing,,True,False,nm0000406,an0050253,tt0026529,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Informer,http://www.nndb.com/people/458/000032362/
8,1935,Directing,,True,False,nm0000406,an0050253,tt0026529,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Grapes of Wrath,http://www.nndb.com/people/458/000032362/
8,1935,Directing,,True,False,nm0000406,an0050253,tt0026529,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,How Green Was My Valley,http://www.nndb.com/people/458/000032362/
8,1935,Directing,,True,False,nm0000406,an0050253,tt0026529,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Quiet Man,http://www.nndb.com/people/458/000032362/
12,1939,Directing,,False,False,nm0000406,an0047464,tt0031971,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Informer,http://www.nndb.com/people/458/000032362/
12,1939,Directing,,False,False,nm0000406,an0047464,tt0031971,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Grapes of Wrath,http://www.nndb.com/people/458/000032362/
12,1939,Directing,,False,False,nm0000406,an0047464,tt0031971,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,How Green Was My Valley,http://www.nndb.com/people/458/000032362/
12,1939,Directing,,False,False,nm0000406,an0047464,tt0031971,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Quiet Man,http://www.nndb.com/people/458/000032362/
13,1940,Directing,,True,False,nm0000406,an0052944,tt0032551,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Informer,http://www.nndb.com/people/458/000032362/
13,1940,Directing,,True,False,nm0000406,an0052944,tt0032551,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Grapes of Wrath,http://www.nndb.com/people/458/000032362/
13,1940,Directing,,True,False,nm0000406,an0052944,tt0032551,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,How Green Was My Valley,http://www.nndb.com/people/458/000032362/
13,1940,Directing,,True,False,nm0000406,an0052944,tt0032551,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Quiet Man,http://www.nndb.com/people/458/000032362/
14,1941,Directing,,True,False,nm0000406,an0056818,tt0033729,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Informer,http://www.nndb.com/people/458/000032362/
14,1941,Directing,,True,False,nm0000406,an0056818,tt0033729,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Grapes of Wrath,http://www.nndb.com/people/458/000032362/
14,1941,Directing,,True,False,nm0000406,an0056818,tt0033729,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,How Green Was My Valley,http://www.nndb.com/people/458/000032362/
14,1941,Directing,,True,False,nm0000406,an0056818,tt0033729,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Quiet Man,http://www.nndb.com/people/458/000032362/
25,1952,Directing,,True,False,nm0000406,an0049272,tt0045061,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Informer,http://www.nndb.com/people/458/000032362/
25,1952,Directing,,True,False,nm0000406,an0049272,tt0045061,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Grapes of Wrath,http://www.nndb.com/people/458/000032362/
25,1952,Directing,,True,False,nm0000406,an0049272,tt0045061,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,How Green Was My Valley,http://www.nndb.com/people/458/000032362/
25,1952,Directing,,True,False,nm0000406,an0049272,tt0045061,John,Ford,Cape Elizabeth, Me,1894-02-01,White,Roman Catholic,Bisexual,Best Director,The Quiet Man,http://www.nndb.com/people/458/000032362/
9,1936,Acting,Longfellow Deeds,False,False,nm0000011,an0056266,tt0027996,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,Sergeant York,http://www.nndb.com/people/740/000031647/
9,1936,Acting,Longfellow Deeds,False,False,nm0000011,an0056266,tt0027996,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,High Noon,http://www.nndb.com/people/740/000031647/
9,1936,Acting,Longfellow Deeds,False,False,nm0000011,an0056266,tt0027996,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,High Noon,http://www.nndb.com/people/740/000031647/
14,1941,Acting,Alvin C. York,True,False,nm0000011,an0056798,tt0034167,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,Sergeant York,http://www.nndb.com/people/740/000031647/
14,1941,Acting,Alvin C. York,True,False,nm0000011,an0056798,tt0034167,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,High Noon,http://www.nndb.com/people/740/000031647/
14,1941,Acting,Alvin C. York,True,False,nm0000011,an0056798,tt0034167,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,High Noon,http://www.nndb.com/people/740/000031647/
15,1942,Acting,Lou Gehrig,False,False,nm0000011,an0051616,tt0035211,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,Sergeant York,http://www.nndb.com/people/740/000031647/
15,1942,Acting,Lou Gehrig,False,False,nm0000011,an0051616,tt0035211,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,High Noon,http://www.nndb.com/people/740/000031647/
15,1942,Acting,Lou Gehrig,False,False,nm0000011,an0051616,tt0035211,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,High Noon,http://www.nndb.com/people/740/000031647/
16,1943,Acting,Robert Jordan,False,False,nm0000011,an0049559,tt0035896,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,Sergeant York,http://www.nndb.com/people/740/000031647/
16,1943,Acting,Robert Jordan,False,False,nm0000011,an0049559,tt0035896,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,High Noon,http://www.nndb.com/people/740/000031647/
16,1943,Acting,Robert Jordan,False,False,nm0000011,an0049559,tt0035896,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,High Noon,http://www.nndb.com/people/740/000031647/
25,1952,Acting,Will Kane,True,False,nm0000011,an0049252,tt0044706,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,Sergeant York,http://www.nndb.com/people/740/000031647/
25,1952,Acting,Will Kane,True,False,nm0000011,an0049252,tt0044706,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,High Noon,http://www.nndb.com/people/740/000031647/
25,1952,Acting,Will Kane,True,False,nm0000011,an0049252,tt0044706,Gary,Cooper,Helena, Mt,1901-05-07,White,Roman Catholic,Straight,Best Actor,High Noon,http://www.nndb.com/people/740/000031647/
9,1936,Acting,Sam Dodsworth,False,False,nm0404158,an0056267,tt0027532,Walter,Huston,Toronto, Ontario,1884-04-06,White,Na,Straight,Best Supporting Actor,The Treasure of the Sierra Madre,http://www.nndb.com/people/122/000063930/
14,1941,Acting,Mr. Scratch,False,False,nm0404158,an0056800,tt0033532,Walter,Huston,Toronto, Ontario,1884-04-06,White,Na,Straight,Best Supporting Actor,The Treasure of the Sierra Madre,http://www.nndb.com/people/122/000063930/
15,1942,Acting,Jerry Cohan,False,False,nm0404158,an0051626,tt0035575,Walter,Huston,Toronto, Ontario,1884-04-06,White,Na,Straight,Best Supporting Actor,The Treasure of the Sierra Madre,http://www.nndb.com/people/122/000063930/
21,1948,Acting,Howard,True,False,nm0404158,an0049988,tt0040897,Walter,Huston,Toronto, Ontario,1884-04-06,White,Na,Straight,Best Supporting Actor,The Treasure of the Sierra Madre,http://www.nndb.com/people/122/000063930/
9,1936,Acting,Father Tim Mullen,False,False,nm0000075,an0056269,tt0028216,Spencer,Tracy,Milwaukee, Wi,1900-04-05,White,Roman Catholic,Straight,Best Actor,Captains Courageous,http://www.nndb.com/people/979/000024907/
9,1936,Acting,Father Tim Mullen,False,False,nm0000075,an0056269,tt0028216,Spencer,Tracy,Milwaukee, Wi,1900-04-05,White,Roman Catholic,Straight,Best Actor,Boys Town,http://www.nndb.com/people/979/000024907/
10,1937,Acting,Manuel,True,False,nm0000075,an0047878,tt0028691,Spencer,Tracy,Milwaukee, Wi,1900-04-05,White,Roman Catholic,Straight,Best Actor,Captains Courageous,http://www.nndb.com/people/979/000024907/
10,1937,Acting,Manuel,True,False,nm0000075,an0047878,tt0028691,Spencer,Tracy,Milwaukee, Wi,1900-04-05,White,Roman Catholic,Straight,Best Actor,Boys Town,http://www.nndb.com/people/979/000024907/
11,1938,Acting,Father Flanagan,True,False,nm0000075,an0049846,tt0029942,Spencer,Tracy,Milwaukee, Wi,1900-04-05,White,Roman Catholic,Straight,Best Actor,Captains Courageous,http://www.nndb.com/people/979/000024907/
11,1938,Acting,Father Flanagan,True,False,nm0000075,an0049846,tt0029942,Spencer,Tracy,Milwaukee, Wi,1900-04-05,White,Roman Catholic,Straight,Best Actor,Boys Town,http://www.nndb.com/people/979/000024907/
23,1950,Acting,Stanley T. Banks,False,False,nm0000075,an0055060,tt0042451,Spencer,Tracy,Milwaukee, Wi,1900-04-05,White,Roman Catholic,Straight,Best Actor,Captains Courageous,http://www.nndb.com/people/979/000024907/
23,1950,Acting,Stanley T. Banks,False,False,nm0000075,an0055060,tt0042451,Spencer,Tracy,Milwaukee, Wi,1900-04-05,White,Roman Catholic,Straight,Best Actor,Boys Town,http://www.nndb.com/people/979/000024907/
28,1955,Acting,John J. Macreedy,False,False,nm0000075,an0054174,tt0047849,Spencer,Tracy,Milwaukee, Wi,1900-04-05,White,Roman Catholic,Straight,Best Actor,Captains Courageous,http://www.nndb.com/people/979/000024907/
28,1955,Acting,John J. Macreedy,False,False,nm0000075,an0054174,tt0047849,Spencer,Tracy,Milwaukee, Wi,1900-04-05,White,Roman Catholic,Straight,Best Actor,Boys Town,http://www.nndb.com/people/979/000024907/
31,1958,Acting,The Old Man,False,False,nm0000075,an0055495,tt0052027,Spencer,Tracy,Milwaukee, Wi,1900-04-05,White,Roman Catholic,Straight,Best Actor,Captains Courageous,http://www.nndb.com/people/979/000024907/
31,1958,Acting,The Old Man,False,False,nm0000075,an0055495,tt0052027,Spencer,Tracy,Milwaukee, Wi,1900-04-05,White,Roman Catholic,Straight,Best Actor,Boys Town,http://www.nndb.com/people/979/000024907/
